support_type_id,canonical_state,alpha_row_support,alpha_col_support,beta_row_support,beta_col_support,gamma_row_support,gamma_col_support,orbit_size,active_count,auto_zero_count,orbit0_possible,all8_active,active_mask,provenance
167,"('{}', '{}', '{0,1}', '{}', '{0}', '{0,1}')",{},{},"{0,1}",{},{0},"{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
168,"('{}', '{}', '{0,1}', '{}', '{0}', '{0,1,2}')",{},{},"{0,1}",{},{0},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
169,"('{}', '{}', '{0,1}', '{}', '{0,1}', '{}')",{},{},"{0,1}",{},"{0,1}",{},9,0,8,False,False,00000000,EXACT_DERIVED
170,"('{}', '{}', '{0,1}', '{}', '{0,1}', '{0}')",{},{},"{0,1}",{},"{0,1}",{0},27,0,8,False,False,00000000,EXACT_DERIVED
171,"('{}', '{}', '{0,1}', '{}', '{0,1}', '{0,1}')",{},{},"{0,1}",{},"{0,1}","{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
172,"('{}', '{}', '{0,1}', '{}', '{0,1}', '{0,1,2}')",{},{},"{0,1}",{},"{0,1}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
173,"('{}', '{}', '{0,1}', '{}', '{0,1,2}', '{}')",{},{},"{0,1}",{},"{0,1,2}",{},3,0,8,False,False,00000000,EXACT_DERIVED
174,"('{}', '{}', '{0,1}', '{}', '{0,1,2}', '{0}')",{},{},"{0,1}",{},"{0,1,2}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
175,"('{}', '{}', '{0,1}', '{}', '{0,1,2}', '{0,1}')",{},{},"{0,1}",{},"{0,1,2}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
176,"('{}', '{}', '{0,1}', '{}', '{0,1,2}', '{0,1,2}')",{},{},"{0,1}",{},"{0,1,2}","{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
177,"('{}', '{}', '{0,1}', '{0}', '{}', '{}')",{},{},"{0,1}",{0},{},{},9,0,8,False,False,00000000,EXACT_DERIVED
178,"('{}', '{}', '{0,1}', '{0}', '{}', '{0}')",{},{},"{0,1}",{0},{},{0},9,0,8,False,False,00000000,EXACT_DERIVED
179,"('{}', '{}', '{0,1}', '{0}', '{}', '{1}')",{},{},"{0,1}",{0},{},{1},18,0,8,False,False,00000000,EXACT_DERIVED
180,"('{}', '{}', '{0,1}', '{0}', '{}', '{0,1}')",{},{},"{0,1}",{0},{},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
181,"('{}', '{}', '{0,1}', '{0}', '{}', '{1,2}')",{},{},"{0,1}",{0},{},"{1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
182,"('{}', '{}', '{0,1}', '{0}', '{}', '{0,1,2}')",{},{},"{0,1}",{0},{},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
183,"('{}', '{}', '{0,1}', '{0}', '{0}', '{}')",{},{},"{0,1}",{0},{0},{},27,0,8,False,False,00000000,EXACT_DERIVED
184,"('{}', '{}', '{0,1}', '{0}', '{0}', '{0}')",{},{},"{0,1}",{0},{0},{0},27,0,8,False,False,00000000,EXACT_DERIVED
185,"('{}', '{}', '{0,1}', '{0}', '{0}', '{1}')",{},{},"{0,1}",{0},{0},{1},54,0,8,False,False,00000000,EXACT_DERIVED
186,"('{}', '{}', '{0,1}', '{0}', '{0}', '{0,1}')",{},{},"{0,1}",{0},{0},"{0,1}",54,0,8,False,False,00000000,EXACT_DERIVED
187,"('{}', '{}', '{0,1}', '{0}', '{0}', '{1,2}')",{},{},"{0,1}",{0},{0},"{1,2}",27,0,8,False,False,00000000,EXACT_DERIVED
188,"('{}', '{}', '{0,1}', '{0}', '{0}', '{0,1,2}')",{},{},"{0,1}",{0},{0},"{0,1,2}",27,0,8,False,False,00000000,EXACT_DERIVED
189,"('{}', '{}', '{0,1}', '{0}', '{0,1}', '{}')",{},{},"{0,1}",{0},"{0,1}",{},27,0,8,False,False,00000000,EXACT_DERIVED
190,"('{}', '{}', '{0,1}', '{0}', '{0,1}', '{0}')",{},{},"{0,1}",{0},"{0,1}",{0},27,0,8,False,False,00000000,EXACT_DERIVED
191,"('{}', '{}', '{0,1}', '{0}', '{0,1}', '{1}')",{},{},"{0,1}",{0},"{0,1}",{1},54,0,8,False,False,00000000,EXACT_DERIVED
192,"('{}', '{}', '{0,1}', '{0}', '{0,1}', '{0,1}')",{},{},"{0,1}",{0},"{0,1}","{0,1}",54,0,8,False,False,00000000,EXACT_DERIVED
193,"('{}', '{}', '{0,1}', '{0}', '{0,1}', '{1,2}')",{},{},"{0,1}",{0},"{0,1}","{1,2}",27,0,8,False,False,00000000,EXACT_DERIVED
194,"('{}', '{}', '{0,1}', '{0}', '{0,1}', '{0,1,2}')",{},{},"{0,1}",{0},"{0,1}","{0,1,2}",27,0,8,False,False,00000000,EXACT_DERIVED
195,"('{}', '{}', '{0,1}', '{0}', '{0,1,2}', '{}')",{},{},"{0,1}",{0},"{0,1,2}",{},9,0,8,False,False,00000000,EXACT_DERIVED
196,"('{}', '{}', '{0,1}', '{0}', '{0,1,2}', '{0}')",{},{},"{0,1}",{0},"{0,1,2}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
197,"('{}', '{}', '{0,1}', '{0}', '{0,1,2}', '{1}')",{},{},"{0,1}",{0},"{0,1,2}",{1},18,0,8,False,False,00000000,EXACT_DERIVED
198,"('{}', '{}', '{0,1}', '{0}', '{0,1,2}', '{0,1}')",{},{},"{0,1}",{0},"{0,1,2}","{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
199,"('{}', '{}', '{0,1}', '{0}', '{0,1,2}', '{1,2}')",{},{},"{0,1}",{0},"{0,1,2}","{1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
200,"('{}', '{}', '{0,1}', '{0}', '{0,1,2}', '{0,1,2}')",{},{},"{0,1}",{0},"{0,1,2}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
201,"('{}', '{}', '{0,1}', '{0,1}', '{}', '{}')",{},{},"{0,1}","{0,1}",{},{},9,0,8,False,False,00000000,EXACT_DERIVED
202,"('{}', '{}', '{0,1}', '{0,1}', '{}', '{0}')",{},{},"{0,1}","{0,1}",{},{0},18,0,8,False,False,00000000,EXACT_DERIVED
203,"('{}', '{}', '{0,1}', '{0,1}', '{}', '{0,1}')",{},{},"{0,1}","{0,1}",{},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
204,"('{}', '{}', '{0,1}', '{0,1}', '{}', '{2}')",{},{},"{0,1}","{0,1}",{},{2},9,0,8,False,False,00000000,EXACT_DERIVED
205,"('{}', '{}', '{0,1}', '{0,1}', '{}', '{0,2}')",{},{},"{0,1}","{0,1}",{},"{0,2}",18,0,8,False,False,00000000,EXACT_DERIVED
206,"('{}', '{}', '{0,1}', '{0,1}', '{}', '{0,1,2}')",{},{},"{0,1}","{0,1}",{},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
207,"('{}', '{}', '{0,1}', '{0,1}', '{0}', '{}')",{},{},"{0,1}","{0,1}",{0},{},27,0,8,False,False,00000000,EXACT_DERIVED
208,"('{}', '{}', '{0,1}', '{0,1}', '{0}', '{0}')",{},{},"{0,1}","{0,1}",{0},{0},54,0,8,False,False,00000000,EXACT_DERIVED
209,"('{}', '{}', '{0,1}', '{0,1}', '{0}', '{0,1}')",{},{},"{0,1}","{0,1}",{0},"{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
210,"('{}', '{}', '{0,1}', '{0,1}', '{0}', '{2}')",{},{},"{0,1}","{0,1}",{0},{2},27,0,8,False,False,00000000,EXACT_DERIVED
211,"('{}', '{}', '{0,1}', '{0,1}', '{0}', '{0,2}')",{},{},"{0,1}","{0,1}",{0},"{0,2}",54,0,8,False,False,00000000,EXACT_DERIVED
212,"('{}', '{}', '{0,1}', '{0,1}', '{0}', '{0,1,2}')",{},{},"{0,1}","{0,1}",{0},"{0,1,2}",27,0,8,False,False,00000000,EXACT_DERIVED
213,"('{}', '{}', '{0,1}', '{0,1}', '{0,1}', '{}')",{},{},"{0,1}","{0,1}","{0,1}",{},27,0,8,False,False,00000000,EXACT_DERIVED
214,"('{}', '{}', '{0,1}', '{0,1}', '{0,1}', '{0}')",{},{},"{0,1}","{0,1}","{0,1}",{0},54,0,8,False,False,00000000,EXACT_DERIVED
215,"('{}', '{}', '{0,1}', '{0,1}', '{0,1}', '{0,1}')",{},{},"{0,1}","{0,1}","{0,1}","{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
216,"('{}', '{}', '{0,1}', '{0,1}', '{0,1}', '{2}')",{},{},"{0,1}","{0,1}","{0,1}",{2},27,0,8,False,False,00000000,EXACT_DERIVED
217,"('{}', '{}', '{0,1}', '{0,1}', '{0,1}', '{0,2}')",{},{},"{0,1}","{0,1}","{0,1}","{0,2}",54,0,8,False,False,00000000,EXACT_DERIVED
218,"('{}', '{}', '{0,1}', '{0,1}', '{0,1}', '{0,1,2}')",{},{},"{0,1}","{0,1}","{0,1}","{0,1,2}",27,0,8,False,False,00000000,EXACT_DERIVED
219,"('{}', '{}', '{0,1}', '{0,1}', '{0,1,2}', '{}')",{},{},"{0,1}","{0,1}","{0,1,2}",{},9,0,8,False,False,00000000,EXACT_DERIVED
220,"('{}', '{}', '{0,1}', '{0,1}', '{0,1,2}', '{0}')",{},{},"{0,1}","{0,1}","{0,1,2}",{0},18,0,8,False,False,00000000,EXACT_DERIVED
221,"('{}', '{}', '{0,1}', '{0,1}', '{0,1,2}', '{0,1}')",{},{},"{0,1}","{0,1}","{0,1,2}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
222,"('{}', '{}', '{0,1}', '{0,1}', '{0,1,2}', '{2}')",{},{},"{0,1}","{0,1}","{0,1,2}",{2},9,0,8,False,False,00000000,EXACT_DERIVED
223,"('{}', '{}', '{0,1}', '{0,1}', '{0,1,2}', '{0,2}')",{},{},"{0,1}","{0,1}","{0,1,2}","{0,2}",18,0,8,False,False,00000000,EXACT_DERIVED
224,"('{}', '{}', '{0,1}', '{0,1}', '{0,1,2}', '{0,1,2}')",{},{},"{0,1}","{0,1}","{0,1,2}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
225,"('{}', '{}', '{0,1}', '{0,1,2}', '{}', '{}')",{},{},"{0,1}","{0,1,2}",{},{},3,0,8,False,False,00000000,EXACT_DERIVED
226,"('{}', '{}', '{0,1}', '{0,1,2}', '{}', '{0}')",{},{},"{0,1}","{0,1,2}",{},{0},9,0,8,False,False,00000000,EXACT_DERIVED
227,"('{}', '{}', '{0,1}', '{0,1,2}', '{}', '{0,1}')",{},{},"{0,1}","{0,1,2}",{},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
228,"('{}', '{}', '{0,1}', '{0,1,2}', '{}', '{0,1,2}')",{},{},"{0,1}","{0,1,2}",{},"{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
229,"('{}', '{}', '{0,1}', '{0,1,2}', '{0}', '{}')",{},{},"{0,1}","{0,1,2}",{0},{},9,0,8,False,False,00000000,EXACT_DERIVED
230,"('{}', '{}', '{0,1}', '{0,1,2}', '{0}', '{0}')",{},{},"{0,1}","{0,1,2}",{0},{0},27,0,8,False,False,00000000,EXACT_DERIVED
231,"('{}', '{}', '{0,1}', '{0,1,2}', '{0}', '{0,1}')",{},{},"{0,1}","{0,1,2}",{0},"{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
232,"('{}', '{}', '{0,1}', '{0,1,2}', '{0}', '{0,1,2}')",{},{},"{0,1}","{0,1,2}",{0},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
233,"('{}', '{}', '{0,1}', '{0,1,2}', '{0,1}', '{}')",{},{},"{0,1}","{0,1,2}","{0,1}",{},9,0,8,False,False,00000000,EXACT_DERIVED
234,"('{}', '{}', '{0,1}', '{0,1,2}', '{0,1}', '{0}')",{},{},"{0,1}","{0,1,2}","{0,1}",{0},27,0,8,False,False,00000000,EXACT_DERIVED
235,"('{}', '{}', '{0,1}', '{0,1,2}', '{0,1}', '{0,1}')",{},{},"{0,1}","{0,1,2}","{0,1}","{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
236,"('{}', '{}', '{0,1}', '{0,1,2}', '{0,1}', '{0,1,2}')",{},{},"{0,1}","{0,1,2}","{0,1}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
237,"('{}', '{}', '{0,1}', '{0,1,2}', '{0,1,2}', '{}')",{},{},"{0,1}","{0,1,2}","{0,1,2}",{},3,0,8,False,False,00000000,EXACT_DERIVED
238,"('{}', '{}', '{0,1}', '{0,1,2}', '{0,1,2}', '{0}')",{},{},"{0,1}","{0,1,2}","{0,1,2}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
239,"('{}', '{}', '{0,1}', '{0,1,2}', '{0,1,2}', '{0,1}')",{},{},"{0,1}","{0,1,2}","{0,1,2}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
240,"('{}', '{}', '{0,1}', '{0,1,2}', '{0,1,2}', '{0,1,2}')",{},{},"{0,1}","{0,1,2}","{0,1,2}","{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
241,"('{}', '{}', '{0,1,2}', '{}', '{}', '{}')",{},{},"{0,1,2}",{},{},{},1,0,8,False,False,00000000,EXACT_DERIVED
242,"('{}', '{}', '{0,1,2}', '{}', '{}', '{0}')",{},{},"{0,1,2}",{},{},{0},3,0,8,False,False,00000000,EXACT_DERIVED
243,"('{}', '{}', '{0,1,2}', '{}', '{}', '{0,1}')",{},{},"{0,1,2}",{},{},"{0,1}",3,0,8,False,False,00000000,EXACT_DERIVED
244,"('{}', '{}', '{0,1,2}', '{}', '{}', '{0,1,2}')",{},{},"{0,1,2}",{},{},"{0,1,2}",1,0,8,False,False,00000000,EXACT_DERIVED
245,"('{}', '{}', '{0,1,2}', '{}', '{0}', '{}')",{},{},"{0,1,2}",{},{0},{},3,0,8,False,False,00000000,EXACT_DERIVED
246,"('{}', '{}', '{0,1,2}', '{}', '{0}', '{0}')",{},{},"{0,1,2}",{},{0},{0},9,0,8,False,False,00000000,EXACT_DERIVED
247,"('{}', '{}', '{0,1,2}', '{}', '{0}', '{0,1}')",{},{},"{0,1,2}",{},{0},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
248,"('{}', '{}', '{0,1,2}', '{}', '{0}', '{0,1,2}')",{},{},"{0,1,2}",{},{0},"{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
249,"('{}', '{}', '{0,1,2}', '{}', '{0,1}', '{}')",{},{},"{0,1,2}",{},"{0,1}",{},3,0,8,False,False,00000000,EXACT_DERIVED
250,"('{}', '{}', '{0,1,2}', '{}', '{0,1}', '{0}')",{},{},"{0,1,2}",{},"{0,1}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
251,"('{}', '{}', '{0,1,2}', '{}', '{0,1}', '{0,1}')",{},{},"{0,1,2}",{},"{0,1}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
252,"('{}', '{}', '{0,1,2}', '{}', '{0,1}', '{0,1,2}')",{},{},"{0,1,2}",{},"{0,1}","{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
253,"('{}', '{}', '{0,1,2}', '{}', '{0,1,2}', '{}')",{},{},"{0,1,2}",{},"{0,1,2}",{},1,0,8,False,False,00000000,EXACT_DERIVED
254,"('{}', '{}', '{0,1,2}', '{}', '{0,1,2}', '{0}')",{},{},"{0,1,2}",{},"{0,1,2}",{0},3,0,8,False,False,00000000,EXACT_DERIVED
255,"('{}', '{}', '{0,1,2}', '{}', '{0,1,2}', '{0,1}')",{},{},"{0,1,2}",{},"{0,1,2}","{0,1}",3,0,8,False,False,00000000,EXACT_DERIVED
256,"('{}', '{}', '{0,1,2}', '{}', '{0,1,2}', '{0,1,2}')",{},{},"{0,1,2}",{},"{0,1,2}","{0,1,2}",1,0,8,False,False,00000000,EXACT_DERIVED
257,"('{}', '{}', '{0,1,2}', '{0}', '{}', '{}')",{},{},"{0,1,2}",{0},{},{},3,0,8,False,False,00000000,EXACT_DERIVED
258,"('{}', '{}', '{0,1,2}', '{0}', '{}', '{0}')",{},{},"{0,1,2}",{0},{},{0},3,0,8,False,False,00000000,EXACT_DERIVED
259,"('{}', '{}', '{0,1,2}', '{0}', '{}', '{1}')",{},{},"{0,1,2}",{0},{},{1},6,0,8,False,False,00000000,EXACT_DERIVED
260,"('{}', '{}', '{0,1,2}', '{0}', '{}', '{0,1}')",{},{},"{0,1,2}",{0},{},"{0,1}",6,0,8,False,False,00000000,EXACT_DERIVED
261,"('{}', '{}', '{0,1,2}', '{0}', '{}', '{1,2}')",{},{},"{0,1,2}",{0},{},"{1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
262,"('{}', '{}', '{0,1,2}', '{0}', '{}', '{0,1,2}')",{},{},"{0,1,2}",{0},{},"{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
263,"('{}', '{}', '{0,1,2}', '{0}', '{0}', '{}')",{},{},"{0,1,2}",{0},{0},{},9,0,8,False,False,00000000,EXACT_DERIVED
264,"('{}', '{}', '{0,1,2}', '{0}', '{0}', '{0}')",{},{},"{0,1,2}",{0},{0},{0},9,0,8,False,False,00000000,EXACT_DERIVED
265,"('{}', '{}', '{0,1,2}', '{0}', '{0}', '{1}')",{},{},"{0,1,2}",{0},{0},{1},18,0,8,False,False,00000000,EXACT_DERIVED
266,"('{}', '{}', '{0,1,2}', '{0}', '{0}', '{0,1}')",{},{},"{0,1,2}",{0},{0},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
267,"('{}', '{}', '{0,1,2}', '{0}', '{0}', '{1,2}')",{},{},"{0,1,2}",{0},{0},"{1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
268,"('{}', '{}', '{0,1,2}', '{0}', '{0}', '{0,1,2}')",{},{},"{0,1,2}",{0},{0},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
269,"('{}', '{}', '{0,1,2}', '{0}', '{0,1}', '{}')",{},{},"{0,1,2}",{0},"{0,1}",{},9,0,8,False,False,00000000,EXACT_DERIVED
270,"('{}', '{}', '{0,1,2}', '{0}', '{0,1}', '{0}')",{},{},"{0,1,2}",{0},"{0,1}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
271,"('{}', '{}', '{0,1,2}', '{0}', '{0,1}', '{1}')",{},{},"{0,1,2}",{0},"{0,1}",{1},18,0,8,False,False,00000000,EXACT_DERIVED
272,"('{}', '{}', '{0,1,2}', '{0}', '{0,1}', '{0,1}')",{},{},"{0,1,2}",{0},"{0,1}","{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
273,"('{}', '{}', '{0,1,2}', '{0}', '{0,1}', '{1,2}')",{},{},"{0,1,2}",{0},"{0,1}","{1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
274,"('{}', '{}', '{0,1,2}', '{0}', '{0,1}', '{0,1,2}')",{},{},"{0,1,2}",{0},"{0,1}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
275,"('{}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{}')",{},{},"{0,1,2}",{0},"{0,1,2}",{},3,0,8,False,False,00000000,EXACT_DERIVED
276,"('{}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{0}')",{},{},"{0,1,2}",{0},"{0,1,2}",{0},3,0,8,False,False,00000000,EXACT_DERIVED
277,"('{}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{1}')",{},{},"{0,1,2}",{0},"{0,1,2}",{1},6,0,8,False,False,00000000,EXACT_DERIVED
278,"('{}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{0,1}')",{},{},"{0,1,2}",{0},"{0,1,2}","{0,1}",6,0,8,False,False,00000000,EXACT_DERIVED
279,"('{}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{1,2}')",{},{},"{0,1,2}",{0},"{0,1,2}","{1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
280,"('{}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{0,1,2}')",{},{},"{0,1,2}",{0},"{0,1,2}","{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
281,"('{}', '{}', '{0,1,2}', '{0,1}', '{}', '{}')",{},{},"{0,1,2}","{0,1}",{},{},3,0,8,False,False,00000000,EXACT_DERIVED
282,"('{}', '{}', '{0,1,2}', '{0,1}', '{}', '{0}')",{},{},"{0,1,2}","{0,1}",{},{0},6,0,8,False,False,00000000,EXACT_DERIVED
283,"('{}', '{}', '{0,1,2}', '{0,1}', '{}', '{0,1}')",{},{},"{0,1,2}","{0,1}",{},"{0,1}",3,0,8,False,False,00000000,EXACT_DERIVED
284,"('{}', '{}', '{0,1,2}', '{0,1}', '{}', '{2}')",{},{},"{0,1,2}","{0,1}",{},{2},3,0,8,False,False,00000000,EXACT_DERIVED
285,"('{}', '{}', '{0,1,2}', '{0,1}', '{}', '{0,2}')",{},{},"{0,1,2}","{0,1}",{},"{0,2}",6,0,8,False,False,00000000,EXACT_DERIVED
286,"('{}', '{}', '{0,1,2}', '{0,1}', '{}', '{0,1,2}')",{},{},"{0,1,2}","{0,1}",{},"{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
287,"('{}', '{}', '{0,1,2}', '{0,1}', '{0}', '{}')",{},{},"{0,1,2}","{0,1}",{0},{},9,0,8,False,False,00000000,EXACT_DERIVED
288,"('{}', '{}', '{0,1,2}', '{0,1}', '{0}', '{0}')",{},{},"{0,1,2}","{0,1}",{0},{0},18,0,8,False,False,00000000,EXACT_DERIVED
289,"('{}', '{}', '{0,1,2}', '{0,1}', '{0}', '{0,1}')",{},{},"{0,1,2}","{0,1}",{0},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
290,"('{}', '{}', '{0,1,2}', '{0,1}', '{0}', '{2}')",{},{},"{0,1,2}","{0,1}",{0},{2},9,0,8,False,False,00000000,EXACT_DERIVED
291,"('{}', '{}', '{0,1,2}', '{0,1}', '{0}', '{0,2}')",{},{},"{0,1,2}","{0,1}",{0},"{0,2}",18,0,8,False,False,00000000,EXACT_DERIVED
292,"('{}', '{}', '{0,1,2}', '{0,1}', '{0}', '{0,1,2}')",{},{},"{0,1,2}","{0,1}",{0},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
293,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{}')",{},{},"{0,1,2}","{0,1}","{0,1}",{},9,0,8,False,False,00000000,EXACT_DERIVED
294,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{0}')",{},{},"{0,1,2}","{0,1}","{0,1}",{0},18,0,8,False,False,00000000,EXACT_DERIVED
295,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{0,1}')",{},{},"{0,1,2}","{0,1}","{0,1}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
296,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{2}')",{},{},"{0,1,2}","{0,1}","{0,1}",{2},9,0,8,False,False,00000000,EXACT_DERIVED
297,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{0,2}')",{},{},"{0,1,2}","{0,1}","{0,1}","{0,2}",18,0,8,False,False,00000000,EXACT_DERIVED
298,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{0,1,2}')",{},{},"{0,1,2}","{0,1}","{0,1}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
299,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{}')",{},{},"{0,1,2}","{0,1}","{0,1,2}",{},3,0,8,False,False,00000000,EXACT_DERIVED
300,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{0}')",{},{},"{0,1,2}","{0,1}","{0,1,2}",{0},6,0,8,False,False,00000000,EXACT_DERIVED
301,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{0,1}')",{},{},"{0,1,2}","{0,1}","{0,1,2}","{0,1}",3,0,8,False,False,00000000,EXACT_DERIVED
302,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{2}')",{},{},"{0,1,2}","{0,1}","{0,1,2}",{2},3,0,8,False,False,00000000,EXACT_DERIVED
303,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{0,2}')",{},{},"{0,1,2}","{0,1}","{0,1,2}","{0,2}",6,0,8,False,False,00000000,EXACT_DERIVED
304,"('{}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{0,1,2}')",{},{},"{0,1,2}","{0,1}","{0,1,2}","{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
305,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{}', '{}')",{},{},"{0,1,2}","{0,1,2}",{},{},1,0,8,False,False,00000000,EXACT_DERIVED
306,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{}', '{0}')",{},{},"{0,1,2}","{0,1,2}",{},{0},3,0,8,False,False,00000000,EXACT_DERIVED
307,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{}', '{0,1}')",{},{},"{0,1,2}","{0,1,2}",{},"{0,1}",3,0,8,False,False,00000000,EXACT_DERIVED
308,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{}', '{0,1,2}')",{},{},"{0,1,2}","{0,1,2}",{},"{0,1,2}",1,0,8,False,False,00000000,EXACT_DERIVED
309,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{0}', '{}')",{},{},"{0,1,2}","{0,1,2}",{0},{},3,0,8,False,False,00000000,EXACT_DERIVED
310,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{0}', '{0}')",{},{},"{0,1,2}","{0,1,2}",{0},{0},9,0,8,False,False,00000000,EXACT_DERIVED
311,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{0}', '{0,1}')",{},{},"{0,1,2}","{0,1,2}",{0},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
312,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{0}', '{0,1,2}')",{},{},"{0,1,2}","{0,1,2}",{0},"{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
313,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{0,1}', '{}')",{},{},"{0,1,2}","{0,1,2}","{0,1}",{},3,0,8,False,False,00000000,EXACT_DERIVED
314,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{0,1}', '{0}')",{},{},"{0,1,2}","{0,1,2}","{0,1}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
315,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{0,1}', '{0,1}')",{},{},"{0,1,2}","{0,1,2}","{0,1}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
316,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{0,1}', '{0,1,2}')",{},{},"{0,1,2}","{0,1,2}","{0,1}","{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
317,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{0,1,2}', '{}')",{},{},"{0,1,2}","{0,1,2}","{0,1,2}",{},1,0,8,False,False,00000000,EXACT_DERIVED
318,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{0,1,2}', '{0}')",{},{},"{0,1,2}","{0,1,2}","{0,1,2}",{0},3,0,8,False,False,00000000,EXACT_DERIVED
319,"('{}', '{}', '{0,1,2}', '{0,1,2}', '{0,1,2}', '{0,1}')",{},{},"{0,1,2}","{0,1,2}","{0,1,2}","{0,1}",3,0,8,False,False,00000000,EXACT_DERIVED
