family,trial_index,ker_gamma_dim_numeric,rank_H_numeric,kernel_saturation_numeric,channel0_identity_max_abs,channel1_identity_max_abs,channel2_identity_max_abs,H_kernel_residual_max_abs
standard_gamma,184,18,18,True,1.1102230246251565e-15,1.3322676295501878e-15,1.0200174038743626e-15,1.7763568394002505e-15
standard_gamma,185,18,18,True,1.5543122344752192e-15,1.1934897514720433e-15,1.5543122344752192e-15,1.7763568394002505e-15
standard_gamma,186,18,18,True,9.159339953157541e-16,1.1102230246251565e-15,1.5543122344752192e-15,2.6645352591003757e-15
standard_gamma,187,18,18,True,8.881784197001252e-16,1.1102230246251565e-15,1.3322676295501878e-15,1.7763568394002505e-15
standard_gamma,188,18,18,True,9.992007221626409e-16,9.43689570931383e-16,9.992007221626409e-16,1.7763568394002505e-15
standard_gamma,189,18,18,True,1.4432899320127035e-15,1.2212453270876722e-15,9.992007221626409e-16,2.220446049250313e-15
standard_gamma,190,18,18,True,1.3322676295501878e-15,1.4432899320127035e-15,1.2212453270876722e-15,1.9984014443252818e-15
standard_gamma,191,18,18,True,1.3322676295501878e-15,9.992007221626409e-16,7.216449660063518e-16,1.7763568394002505e-15
standard_gamma,192,18,18,True,9.992007221626409e-16,1.2212453270876722e-15,1.4710455076283324e-15,2.4424906541753444e-15
standard_gamma,193,18,18,True,1.2212453270876722e-15,1.5543122344752192e-15,9.992007221626409e-16,1.7763568394002505e-15
standard_gamma,194,18,18,True,9.992007221626409e-16,1.1657341758564144e-15,8.881784197001252e-16,1.5543122344752192e-15
standard_gamma,195,18,18,True,9.159339953157541e-16,1.887379141862766e-15,1.3322676295501878e-15,2.1371793224034263e-15
standard_gamma,196,18,18,True,1.3322676295501878e-15,1.1102230246251565e-15,8.326672684688674e-16,1.7763568394002505e-15
standard_gamma,197,18,18,True,1.1102230246251565e-15,9.992007221626409e-16,9.992007221626409e-16,1.7763568394002505e-15
standard_gamma,198,18,18,True,1.3322676295501878e-15,7.771561172376096e-16,1.0130785099704553e-15,1.3322676295501878e-15
standard_gamma,199,18,18,True,9.992007221626409e-16,9.159339953157541e-16,9.992007221626409e-16,1.3322676295501878e-15
standard_gamma,200,18,18,True,1.4432899320127035e-15,8.881784197001252e-16,1.5543122344752192e-15,1.4432899320127035e-15
standard_gamma,201,18,18,True,1.5543122344752192e-15,1.3322676295501878e-15,8.881784197001252e-16,2.4424906541753444e-15
standard_gamma,202,18,18,True,1.1102230246251565e-15,1.1102230246251565e-15,1.27675647831893e-15,1.9984014443252818e-15
standard_gamma,203,18,18,True,1.2212453270876722e-15,1.1657341758564144e-15,1.2212453270876722e-15,1.5543122344752192e-15
standard_gamma,204,18,18,True,9.992007221626409e-16,1.3322676295501878e-15,1.3322676295501878e-15,2.6645352591003757e-15
standard_gamma,205,18,18,True,8.881784197001252e-16,1.3322676295501878e-15,1.3322676295501878e-15,1.5543122344752192e-15
standard_gamma,206,18,18,True,9.992007221626409e-16,1.1379786002407855e-15,1.0130785099704553e-15,1.9984014443252818e-15
standard_gamma,207,18,18,True,1.3322676295501878e-15,8.881784197001252e-16,1.2212453270876722e-15,1.3322676295501878e-15
standard_gamma,208,18,18,True,1.1102230246251565e-15,1.4432899320127035e-15,9.992007221626409e-16,2.0261570199409107e-15
standard_gamma,209,18,18,True,1.1379786002407855e-15,8.881784197001252e-16,1.3322676295501878e-15,1.7763568394002505e-15
standard_gamma,210,18,18,True,9.43689570931383e-16,8.881784197001252e-16,1.3322676295501878e-15,2.220446049250313e-15
standard_gamma,211,18,18,True,1.2212453270876722e-15,8.881784197001252e-16,1.3322676295501878e-15,1.7763568394002505e-15
standard_gamma,212,18,18,True,1.3322676295501878e-15,1.0547118733938987e-15,1.1102230246251565e-15,1.7763568394002505e-15
standard_gamma,213,18,18,True,1.5543122344752192e-15,1.2420620087993939e-15,1.3322676295501878e-15,2.55351295663786e-15
standard_gamma,214,18,18,True,7.771561172376096e-16,7.494005416219807e-16,1.1657341758564144e-15,1.3322676295501878e-15
standard_gamma,215,18,18,True,1.1102230246251565e-15,8.881784197001252e-16,1.0547118733938987e-15,1.5543122344752192e-15
standard_gamma,216,18,18,True,1.3877787807814457e-15,8.881784197001252e-16,9.992007221626409e-16,1.3600232051658168e-15
standard_gamma,217,18,18,True,8.881784197001252e-16,8.881784197001252e-16,1.2420620087993939e-15,1.5543122344752192e-15
standard_gamma,218,18,18,True,8.881784197001252e-16,8.881784197001252e-16,1.3322676295501878e-15,1.5543122344752192e-15
standard_gamma,219,18,18,True,9.992007221626409e-16,1.2212453270876722e-15,1.5543122344752192e-15,1.7763568394002505e-15
standard_gamma,220,18,18,True,9.43689570931383e-16,1.1102230246251565e-15,1.5543122344752192e-15,1.7763568394002505e-15
standard_gamma,221,18,18,True,1.4432899320127035e-15,1.4432899320127035e-15,1.1102230246251565e-15,1.7763568394002505e-15
standard_gamma,222,18,18,True,1.1102230246251565e-15,9.298117831235686e-16,1.4432899320127035e-15,1.7763568394002505e-15
standard_gamma,223,18,18,True,1.1102230246251565e-15,1.1796119636642288e-15,8.326672684688674e-16,1.7763568394002505e-15
standard_gamma,224,18,18,True,9.159339953157541e-16,7.771561172376096e-16,8.951173136040325e-16,1.3322676295501878e-15
standard_gamma,225,18,18,True,1.1657341758564144e-15,1.2212453270876722e-15,1.4710455076283324e-15,2.220446049250313e-15
standard_gamma,226,18,18,True,1.1102230246251565e-15,8.881784197001252e-16,1.1102230246251565e-15,1.4988010832439613e-15
standard_gamma,227,18,18,True,9.159339953157541e-16,8.881784197001252e-16,1.0477729794899915e-15,1.7763568394002505e-15
standard_gamma,228,18,18,True,8.881784197001252e-16,1.0547118733938987e-15,1.0269562977782698e-15,1.5543122344752192e-15
standard_gamma,229,18,18,True,1.1102230246251565e-15,9.71445146547012e-16,8.881784197001252e-16,1.4432899320127035e-15
standard_gamma,230,18,18,True,8.881784197001252e-16,7.771561172376096e-16,1.27675647831893e-15,1.5543122344752192e-15
standard_gamma,231,18,18,True,1.124100812432971e-15,1.2212453270876722e-15,1.3322676295501878e-15,1.9984014443252818e-15
standard_gamma,232,18,18,True,8.881784197001252e-16,9.992007221626409e-16,8.881784197001252e-16,1.5543122344752192e-15
standard_gamma,233,18,18,True,9.159339953157541e-16,8.968520370800093e-16,1.5543122344752192e-15,1.5543122344752192e-15
standard_gamma,234,18,18,True,9.992007221626409e-16,1.27675647831893e-15,1.2663481374630692e-15,2.4424906541753444e-15
standard_gamma,235,18,18,True,1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,1.6653345369377348e-15
standard_gamma,236,18,18,True,1.1102230246251565e-15,1.0477729794899915e-15,1.27675647831893e-15,2.1094237467877974e-15
standard_gamma,237,18,18,True,1.27675647831893e-15,9.43689570931383e-16,9.992007221626409e-16,2.0539125955565396e-15
standard_gamma,238,18,18,True,1.0547118733938987e-15,1.3322676295501878e-15,8.326672684688674e-16,1.5543122344752192e-15
standard_gamma,239,18,18,True,1.27675647831893e-15,1.1102230246251565e-15,1.3322676295501878e-15,1.7763568394002505e-15
standard_gamma,240,18,18,True,1.3322676295501878e-15,8.881784197001252e-16,1.1102230246251565e-15,1.9984014443252818e-15
standard_gamma,241,18,18,True,1.1102230246251565e-15,9.992007221626409e-16,9.992007221626409e-16,1.3322676295501878e-15
standard_gamma,242,18,18,True,1.2212453270876722e-15,8.881784197001252e-16,1.2212453270876722e-15,1.7763568394002505e-15
standard_gamma,243,18,18,True,1.1102230246251565e-15,1.3322676295501878e-15,1.5543122344752192e-15,1.6653345369377348e-15
standard_gamma,244,18,18,True,8.049116928532385e-16,8.881784197001252e-16,1.1657341758564144e-15,1.7763568394002505e-15
standard_gamma,245,18,18,True,8.881784197001252e-16,1.2212453270876722e-15,1.1102230246251565e-15,1.3739009929736312e-15
standard_gamma,246,18,18,True,1.5543122344752192e-15,8.881784197001252e-16,1.2212453270876722e-15,1.5543122344752192e-15
standard_gamma,247,18,18,True,1.0269562977782698e-15,1.3322676295501878e-15,8.881784197001252e-16,1.7763568394002505e-15
standard_gamma,248,18,18,True,1.2212453270876722e-15,1.2212453270876722e-15,7.632783294297951e-16,1.9984014443252818e-15
standard_gamma,249,18,18,True,9.992007221626409e-16,1.1102230246251565e-15,9.992007221626409e-16,1.5543122344752192e-15
standard_gamma,250,18,18,True,1.1379786002407855e-15,1.0547118733938987e-15,1.5543122344752192e-15,1.7763568394002505e-15
